3.942978286999999682e+01,3.920648309999999981e+01,3.385937500000000000e+01,3.889282199999999534e+01
3.941193770999999657e+01,2.901099054999999893e+01,3.385937500000000000e+01,3.895094699999999932e+01
3.929528427000000335e+01,3.934164684000000278e+01,3.385937500000000000e+01,3.906719900000000223e+01
3.937105942000000169e+01,2.918406970999999928e+01,3.385937500000000000e+01,3.900907300000000077e+01
3.924731827000000095e+01,3.953307580999999971e+01,3.385937500000000000e+01,3.959033099999999905e+01
3.926627730999999955e+01,2.784892599000000146e+01,3.385937500000000000e+01,3.929970200000000347e+01
3.926417160000000450e+01,2.784892943999999915e+01,3.385937500000000000e+01,3.941595300000000179e+01
4.162843704000000145e+01,1.035307919999999804e+01,2.567760085999999831e+01,2.796518100000000118e+01
3.578574753000000186e+01,1.017865152000000073e+01,8.495054245000000392e+00,1.035307899999999925e+01
3.941518021000000260e+01,3.683161832999999774e+01,1.836608504999999880e+01,3.703279799999999966e+01
3.943829726999999963e+01,9.713694999999999524e+00,1.836608504999999880e+01,3.680029499999999842e+01
3.946762085000000297e+01,3.662427731999999736e+01,1.836608504999999880e+01,3.691654600000000386e+01
3.951561737000000107e+01,3.644868574000000194e+01,1.836608504999999880e+01,3.639341500000000451e+01
3.371469878999999992e+01,3.459267313000000144e+01,8.495054245000000392e+00,1.052745599999999904e+01
3.953651810000000211e+01,3.616364897999999783e+01,1.836608504999999880e+01,3.610278600000000182e+01
4.001831818000000141e+01,3.475838482000000340e+01,3.282606125000000219e+01,3.476589400000000296e+01
3.913415145999999822e+01,3.598054723999999993e+01,8.495054245000000392e+00,5.935521999999999743e+00
3.913854598999999723e+01,3.482598585000000213e+01,8.495054245000000392e+00,5.993647000000000169e+00
3.993205260999999950e+01,3.494195469000000287e+01,1.836608504999999880e+01,3.528902500000000231e+01
3.992506790000000194e+01,3.507139552999999665e+01,1.836608504999999880e+01,3.569590600000000080e+01
3.983578491000000099e+01,3.557584872999999703e+01,1.836608504999999880e+01,3.517277399999999687e+01
3.998358917000000190e+01,6.180795263999999456e+00,1.836608504999999880e+01,3.563777999999999935e+01
4.003718185000000318e+01,9.357372633999998968e+00,1.836608504999999880e+01,3.546340299999999957e+01
3.917959213000000318e+01,8.964107365000000271e+00,8.495054245000000392e+00,9.132438000000000500e+00
3.916974257999999764e+01,6.232594376000000658e+00,8.495054245000000392e+00,9.539317999999999742e+00
3.916123962000000347e+01,6.400538753999999386e+00,8.495054245000000392e+00,6.342401999999999873e+00
3.917841339000000289e+01,6.717330827000000504e+00,8.495054245000000392e+00,9.190564000000000178e+00
3.915616226000000211e+01,6.848052774000000120e+00,8.495054245000000392e+00,6.807408000000000570e+00
3.915233230999999847e+01,8.723930055000000294e+00,8.495054245000000392e+00,6.458652999999999977e+00
3.917431258999999955e+01,6.835035288999999459e+00,8.495054245000000392e+00,8.609306000000000125e+00
3.914171599999999529e+01,6.995146592000000219e+00,8.495054245000000392e+00,7.504916999999999838e+00
3.912598038000000145e+01,6.581294214999999781e+00,8.495054245000000392e+00,8.667432000000001580e+00
3.916679000999999971e+01,6.593279052000000640e+00,8.495054245000000392e+00,8.493055000000000021e+00
3.916083145000000343e+01,7.428640445000000092e+00,8.495054245000000392e+00,8.434928999999998567e+00
3.913988875999999806e+01,7.442060372999999451e+00,8.495054245000000392e+00,7.795546000000000753e+00
3.919149398999999789e+01,7.010795057000000163e+00,8.495054245000000392e+00,7.911796999999999969e+00
3.398287964000000017e+01,8.721086479000000224e+00,8.495054245000000392e+00,1.075995900000000027e+01
3.875323485999999917e+01,7.576540527999999775e+00,2.295503044000000159e+01,2.099009099999999961e+01
3.310622024999999979e+01,7.587274467999999494e+00,8.495054245000000392e+00,1.087621000000000038e+01
3.875839615000000293e+01,8.370003902000000551e+00,2.295503044000000159e+01,2.093196499999999816e+01
3.121198272999999901e+01,7.620428577000000203e+00,8.495054245000000392e+00,1.105058800000000119e+01
3.885795593000000281e+01,8.026844509000000016e+00,2.295503044000000159e+01,2.075758800000000193e+01
3.914468383999999901e+01,7.631768091000000531e+00,8.495054245000000392e+00,1.947882099999999994e+01
3.889607239000000050e+01,7.972322873999999615e+00,2.295503044000000159e+01,2.069946200000000047e+01
3.898969650000000087e+01,8.340827325999999431e+00,2.295503044000000159e+01,1.971132399999999762e+01
3.896010590000000207e+01,2.300249738999999849e+01,2.295503044000000159e+01,2.000195300000000032e+01
3.896089171999999934e+01,3.319668117999999879e+01,2.295503044000000159e+01,2.006007900000000177e+01
3.892648315000000281e+01,2.120617219999999747e+01,2.295503044000000159e+01,1.982757600000000053e+01
2.989693069000000136e+01,1.076002268999999956e+01,8.495054245000000392e+00,1.203872499999999945e+01
4.263854979999999983e+01,1.093433600000000006e+01,2.492052078000000037e+01,3.267336699999999894e+01
3.027913283999999905e+01,1.093491172999999961e+01,8.495054245000000392e+00,1.215497700000000059e+01
-1.356362151999999988e+01,2.099217130000000253e+01,8.495054245000000392e+00,1.424750400000000106e+01
1.080003737999999913e+01,2.081573287000000150e+01,8.495054245000000392e+00,1.448000700000000052e+01
2.655929564999999926e+01,2.070018664999999913e+01,8.495054245000000392e+00,1.471250999999999998e+01
2.321314621000000145e+01,1.947882099999999994e+01,8.495054245000000392e+00,1.465438400000000030e+01
3.000898743000000124e+01,1.965319900000000075e+01,8.495054245000000392e+00,1.500313900000000089e+01
3.065222930999999917e+01,1.976761082000000158e+01,8.495054245000000392e+00,1.517751600000000067e+01
3.281435013000000112e+01,2.005993542999999946e+01,8.495054245000000392e+00,1.581689899999999938e+01
4.374704742000000124e+01,1.994382699999999886e+01,2.492052078000000037e+01,3.226648600000000044e+01
3.917256546000000128e+01,2.064172208000000097e+01,2.295503044000000159e+01,1.872318699999999936e+01
4.372961807000000078e+01,2.052478242999999836e+01,2.492052078000000037e+01,3.220836099999999647e+01
3.292504120000000256e+01,2.042968614000000116e+01,8.495054245000000392e+00,1.587502500000000083e+01
3.839594268999999827e+01,1.976945017999999976e+01,2.295503044000000159e+01,1.750254599999999883e+01
3.890481949000000128e+01,2.013351749999999996e+01,2.295503044000000159e+01,1.796755199999999775e+01
3.330373001000000244e+01,3.304129538000000110e+01,8.495054245000000392e+00,1.628190499999999830e+01
3.892668915000000140e+01,2.379509286000000046e+01,2.295503044000000159e+01,1.843255800000000022e+01
3.842785645000000017e+01,1.215489932999999922e+01,2.295503044000000159e+01,1.761879700000000071e+01
4.400297546000000182e+01,3.267398939999999641e+01,1.309820080000000075e+01,3.180147999999999797e+01
3.634117126000000297e+01,1.424743587999999939e+01,8.495054245000000392e+00,1.674691099999999722e+01
3.719865036000000202e+01,1.889756400000000269e+01,8.495054245000000392e+00,1.680503699999999867e+01
3.786438751000000025e+01,3.249911039999999929e+01,2.295503044000000159e+01,1.703753999999999991e+01
3.761945724000000268e+01,1.424750400000000106e+01,2.295503044000000159e+01,1.709566600000000136e+01
3.726518250000000165e+01,1.412804633000000010e+01,2.295503044000000159e+01,1.721191699999999969e+01
3.840735244999999765e+01,1.448000567999999966e+01,2.295503044000000159e+01,1.727004299999999759e+01
5.259873198999999744e+01,1.448000700000000052e+01,2.567760085999999831e+01,3.116209699999999572e+01
3.237145615000000021e+01,1.477066770999999967e+01,8.495054245000000392e+00,1.250373100000000015e+01
3.262644576999999657e+01,1.476956164999999999e+01,8.495054245000000392e+00,1.238748000000000005e+01
2.778385162000000008e+01,1.459624434999999920e+01,8.495054245000000392e+00,1.221310300000000026e+01
-3.983166122000000087e+01,3.232461231999999995e+01,8.495054245000000392e+00,1.384062399999999826e+01
-1.640694809000000021e+01,3.249882855999999975e+01,2.691684340999999847e+01,1.372437200000000068e+01
4.737751006999999959e+01,1.494478392000000078e+01,2.567760085999999831e+01,3.046458799999999911e+01
2.222589684000000076e+01,1.523543607999999949e+01,2.691684340999999847e+01,1.354999500000000090e+01
2.792998122999999921e+01,1.523689955000000040e+01,2.691684340999999847e+01,1.349186899999999945e+01
4.654983520999999769e+01,1.523564234999999911e+01,2.567760085999999831e+01,2.622140800000000027e+01
5.185388946999999860e+01,1.509720875999999912e+01,4.270906448000000211e+01,2.668641400000000274e+01
5.163234710999999777e+01,1.538244912000000042e+01,4.270906448000000211e+01,2.691891699999999688e+01
5.038896179000000330e+01,1.544862883000000053e+01,4.270906448000000211e+01,2.703516899999999978e+01
4.327997208000000029e+01,1.570415286000000066e+01,2.567760085999999831e+01,2.924394699999999858e+01
4.713104247999999785e+01,3.220421997999999775e+01,2.567760085999999831e+01,2.877894099999999611e+01
4.245420837000000347e+01,1.596903074999999994e+01,2.567760085999999831e+01,2.813955800000000096e+01
4.913903427000000335e+01,3.198617716000000044e+01,2.567760085999999831e+01,3.058084000000000202e+01
4.248048400999999785e+01,1.872318750999999892e+01,2.567760085999999831e+01,2.831393499999999719e+01
3.872972487999999913e+01,1.748866742999999957e+01,2.295503044000000159e+01,2.203635399999999933e+01
3.830442046999999661e+01,1.616236297000000022e+01,8.495054245000000392e+00,1.285248600000000074e+01
4.611893082000000277e+01,1.872312340999999947e+01,2.567760085999999831e+01,2.872081599999999568e+01
4.114318085000000025e+01,1.651181659999999951e+01,2.567760085999999831e+01,2.767455200000000204e+01
4.220297241000000099e+01,1.628190333999999950e+01,2.567760085999999831e+01,2.819768400000000241e+01
3.134393119999999655e+01,1.651440969999999808e+01,8.495054245000000392e+00,1.110871299999999984e+01
4.632849884000000174e+01,3.191774818000000025e+01,2.567760085999999831e+01,2.895331900000000047e+01
4.318247603999999740e+01,1.761912395999999958e+01,2.567760085999999831e+01,2.843018700000000010e+01
4.401007461999999748e+01,1.663065976000000035e+01,2.567760085999999831e+01,3.023208499999999788e+01
4.333570861999999835e+01,3.191772425999999996e+01,2.567760085999999831e+01,3.017395900000000353e+01
4.130931853999999959e+01,3.162710301999999984e+01,3.749991989000000103e+01,2.750017499999999870e+01
4.304433823000000103e+01,3.162710292999999950e+01,2.567760085999999831e+01,2.837206099999999864e+01
4.242138672000000099e+01,1.234375462999999939e+01,2.567760085999999831e+01,2.976707899999999896e+01
4.193130874999999946e+01,3.101830108000000052e+01,2.567760085999999831e+01,2.738392299999999935e+01
4.287194824000000182e+01,2.190022048000000154e+01,2.567760085999999831e+01,2.982520500000000041e+01
4.212345885999999950e+01,2.244249110999999886e+01,3.749991989000000103e+01,2.726767199999999747e+01
3.026869774000000035e+01,3.098772021999999993e+01,8.495054245000000392e+00,1.174809699999999957e+01
4.311671829000000145e+01,1.262223127999999939e+01,2.567760085999999831e+01,3.011583400000000310e+01
4.190586852999999934e+01,3.040547429000000079e+01,3.749991989000000103e+01,2.732579799999999892e+01
3.835884856999999926e+01,1.366624610000000040e+01,8.495054245000000392e+00,1.296873699999999907e+01
3.006553840999999849e+01,1.344415056999999969e+01,8.495054245000000392e+00,1.145746799999999865e+01
4.298526763999999645e+01,2.813954470999999913e+01,2.567760085999999831e+01,2.988333099999999831e+01
4.298114395000000343e+01,3.054694304999999943e+01,2.567760085999999831e+01,3.005770800000000165e+01
4.289801024999999868e+01,2.930343746000000138e+01,2.567760085999999831e+01,2.999958200000000019e+01
3.922553253000000240e+01,2.188033785000000009e+01,2.295503044000000159e+01,2.173613200000000134e+01
3.922553634999999872e+01,2.668652952000000056e+01,2.295503044000000159e+01,2.178760600000000025e+01
3.922546386999999868e+01,3.098771999999999949e+01,2.295503044000000159e+01,2.132433900000000193e+01
3.922546768000000128e+01,3.098749029000000021e+01,2.295503044000000159e+01,2.127286499999999947e+01
3.922540664999999649e+01,2.686086269999999843e+01,2.295503044000000159e+01,2.250824200000000275e+01
3.922554397999999765e+01,2.820299067999999920e+01,2.295503044000000159e+01,2.322887799999999814e+01
3.922562408000000289e+01,2.186494405999999913e+01,2.295503044000000159e+01,2.297150800000000004e+01
3.922525024000000116e+01,2.215260599999999869e+01,2.295503044000000159e+01,2.096402099999999891e+01
3.922526932000000244e+01,1.203871683999999931e+01,2.295503044000000159e+01,2.091254700000000000e+01
3.922518921000000347e+01,2.784628338999999997e+01,2.295503044000000159e+01,2.086107300000000109e+01
3.909615326000000124e+01,3.063895391000000146e+01,2.295503044000000159e+01,1.952274799999999999e+01
3.922511673000000343e+01,2.848687320999999883e+01,2.295503044000000159e+01,2.008896299999999968e+01
3.922517394999999851e+01,3.063891269999999878e+01,2.295503044000000159e+01,2.029485899999999887e+01
3.922514343000000281e+01,2.859009906000000001e+01,2.295503044000000159e+01,2.019191099999999750e+01
3.922517776000000111e+01,1.201012869999999921e+01,2.295503044000000159e+01,2.039780700000000024e+01
3.922518921000000347e+01,2.740001125999999942e+01,2.295503044000000159e+01,1.993453999999999837e+01
3.860554885999999897e+01,1.122051820999999983e+01,4.137681960999999831e+01,2.369214500000000001e+01
3.943985748000000058e+01,1.126061185000000009e+01,8.495054245000000392e+00,1.926537799999999834e+01
3.937918091000000231e+01,1.291061260999999938e+01,8.495054245000000392e+00,1.936832599999999971e+01
3.925694275000000033e+01,2.985706134999999861e+01,8.495054245000000392e+00,1.941979999999999862e+01
3.922652054000000277e+01,1.308498875000000083e+01,8.495054245000000392e+00,1.787557900000000188e+01
3.898720931999999806e+01,1.157373927999999985e+01,8.495054245000000392e+00,1.777263100000000051e+01
3.911718368999999740e+01,1.331253646999999951e+01,8.495054245000000392e+00,1.772115700000000160e+01
3.873754883000000149e+01,1.308499411999999928e+01,8.495054245000000392e+00,1.761820900000000023e+01
3.915708922999999686e+01,2.178648335999999830e+01,8.495054245000000392e+00,1.803000100000000216e+01
3.901260375999999752e+01,2.225130689999999944e+01,8.495054245000000392e+00,1.839032000000000266e+01
5.162564086999999802e+01,2.204497599000000108e+01,1.995996283999999932e+01,2.451572900000000033e+01
5.224364470999999810e+01,2.163203436999999951e+01,1.995996283999999932e+01,2.446425499999999786e+01
4.035444641000000132e+01,2.158602596000000062e+01,3.385937500000000000e+01,3.568559400000000181e+01
3.748186874000000302e+01,2.145011942000000005e+01,3.282606125000000219e+01,3.300894399999999962e+01
3.904851531999999992e+01,2.106364281999999832e+01,3.282606125000000219e+01,3.259715200000000124e+01
3.796441269000000318e+01,2.301569920000000025e+01,3.282606125000000219e+01,3.280304799999999688e+01
3.819956589000000236e+01,2.286866785999999863e+01,3.282606125000000219e+01,3.264862600000000015e+01
4.478054046999999827e+01,2.065413131000000035e+01,1.538173675999999990e+00,2.487604699999999980e+01
4.447629546999999661e+01,2.019420081000000167e+01,1.538173675999999990e+00,2.492752099999999871e+01
4.688360595999999703e+01,2.003917601999999931e+01,1.995996283999999932e+01,2.497899500000000117e+01
4.631563950000000318e+01,1.972853665999999961e+01,4.270906448000000211e+01,2.513341700000000145e+01
4.960781478999999905e+01,1.983846984999999918e+01,4.270906448000000211e+01,2.533931400000000167e+01
4.761153412000000174e+01,1.983159874000000045e+01,4.334230803999999893e+01,2.956018400000000312e+01
5.013850784000000260e+01,1.983159240999999895e+01,4.270906448000000211e+01,2.554521000000000086e+01
4.031114197000000132e+01,2.235382845999999901e+01,3.282606125000000219e+01,3.239125599999999849e+01
3.760609436000000017e+01,1.931980795000000128e+01,1.836608504999999880e+01,3.311189199999999744e+01
4.096208954000000091e+01,1.911136945999999881e+01,3.282606125000000219e+01,3.213388499999999937e+01
4.033989334000000326e+01,1.911095599999999806e+01,3.385937500000000000e+01,3.537674899999999667e+01
3.873772811999999988e+01,1.876177365999999935e+01,1.836608504999999880e+01,3.450169099999999389e+01
4.022721099999999694e+01,1.854469450000000208e+01,3.610959625000000273e+01,2.652321599999999790e+01
4.011260604999999657e+01,1.838511598999999919e+01,3.610959625000000273e+01,2.642026800000000009e+01
4.066419220000000223e+01,2.389804102000000086e+01,3.610959625000000273e+01,2.672911200000000065e+01
4.092068100000000186e+01,2.442279113000000024e+01,3.610959625000000273e+01,2.678058599999999956e+01
4.711784363000000297e+01,2.452626366000000147e+01,2.631084823999999855e+01,2.966313200000000094e+01
3.831330489999999855e+01,3.609967686000000242e+01,1.836608504999999880e+01,3.408989900000000262e+01
3.831913375999999971e+01,3.607441304999999687e+01,1.836608504999999880e+01,3.419284700000000043e+01
3.834982300000000066e+01,3.573706838999999746e+01,1.836608504999999880e+01,3.398695099999999769e+01
3.799669647000000339e+01,3.578933442000000298e+01,1.836608504999999880e+01,3.326631400000000127e+01
3.829584884999999872e+01,3.251600561000000056e+01,1.836608504999999880e+01,3.321484000000000236e+01
3.878823853000000099e+01,3.241898530999999650e+01,1.836608504999999880e+01,3.347220999999999691e+01
4.555328750999999698e+01,3.278605080000000527e+01,2.492052078000000037e+01,2.976607999999999876e+01
4.261518860000000331e+01,2.481515429999999967e+01,3.282606125000000219e+01,3.182504099999999880e+01
4.272899627999999694e+01,2.511136171000000061e+01,2.492052078000000037e+01,3.156767100000000070e+01
4.414785384999999707e+01,2.534788616000000161e+01,2.492052078000000037e+01,3.146472299999999933e+01
4.780124664000000223e+01,2.954726323999999948e+01,5.453138733000000116e+01,2.744974900000000062e+01
4.448229218000000174e+01,2.559390424000000053e+01,2.492052078000000037e+01,3.115587899999999877e+01
4.370112610000000331e+01,2.571214965000000063e+01,2.492052078000000037e+01,3.069261300000000148e+01
4.500182723999999723e+01,3.549151229999999657e+01,2.492052078000000037e+01,3.043524299999999982e+01
4.473077392999999802e+01,3.488455452000000179e+01,2.492052078000000037e+01,3.038376799999999989e+01
3.916674805000000248e+01,3.633444275000000090e+01,8.495054245000000392e+00,6.911610999999999727e+00
3.915653992000000017e+01,3.208083443000000301e+01,8.495054245000000392e+00,7.271928999999999199e+00
3.913542174999999901e+01,3.469530991999999969e+01,8.495054245000000392e+00,7.168980999999999604e+00
3.916812515000000161e+01,3.549520377000000337e+01,8.495054245000000392e+00,6.860136999999999929e+00
3.595284653000000219e+01,3.450244336000000089e+01,8.495054245000000392e+00,1.113248100000000029e+01
3.576213074000000347e+01,3.487025655000000057e+01,8.495054245000000392e+00,1.154427399999999970e+01
3.919246674000000041e+01,3.485610606000000189e+01,8.495054245000000392e+00,8.044039999999998969e+00
3.563596343999999760e+01,3.513331837999999863e+01,8.495054245000000392e+00,1.123542899999999989e+01
3.523031234999999839e+01,3.511941459999999893e+01,8.495054245000000392e+00,1.185311799999999849e+01
3.916567993000000314e+01,2.585212372000000158e+01,8.495054245000000392e+00,8.404358000000000217e+00
3.912882614000000103e+01,2.595660988999999930e+01,8.495054245000000392e+00,7.632247000000000448e+00
3.918129729999999711e+01,2.626584600000000336e+01,8.495054245000000392e+00,7.529299000000000852e+00
3.919713593000000174e+01,3.396011481000000032e+01,8.495054245000000392e+00,8.198461999999999250e+00
3.685401534999999740e+01,3.395899229999999847e+01,8.495054245000000392e+00,1.082363699999999973e+01
3.688107681000000326e+01,3.424681967000000071e+01,8.495054245000000392e+00,1.025742299999999929e+01
3.913287735000000112e+01,3.408965427999999775e+01,8.495054245000000392e+00,8.661728000000000094e+00
3.913802337999999992e+01,3.383248904999999951e+01,8.495054245000000392e+00,8.249935999999999936e+00
3.916057967999999789e+01,3.347210050000000336e+01,8.495054245000000392e+00,8.558780000000000499e+00
3.897334289999999868e+01,3.172349085000000102e+01,8.495054245000000392e+00,9.330890000000000128e+00
3.895467376999999942e+01,3.001827527000000018e+01,8.495054245000000392e+00,9.073520000000000252e+00
3.904309845000000223e+01,2.993030734999999964e+01,8.495054245000000392e+00,9.433837999999999724e+00
3.903824233999999649e+01,3.136127392999999941e+01,8.495054245000000392e+00,9.536785999999999319e+00
3.903494263000000331e+01,3.146582289999999915e+01,8.495054245000000392e+00,9.588260999999999257e+00
3.875181960999999831e+01,3.146444891000000155e+01,8.495054245000000392e+00,9.948578999999998729e+00
3.859788131999999905e+01,3.011324362999999948e+01,8.495054245000000392e+00,9.845630999999999133e+00
-3.463359833000000165e+00,3.116922914999999961e+01,8.495054245000000392e+00,1.473566300000000062e+01
4.590505218999999926e+01,3.082051361999999983e+01,2.492052078000000037e+01,2.925134000000000256e+01
-1.026209258999999996e+01,3.094759764999999874e+01,8.495054245000000392e+00,1.509598200000000112e+01
2.061521530000000269e+01,3.039104522999999958e+01,8.495054245000000392e+00,1.463271499999999925e+01
3.499992751999999996e+01,3.068450964999999897e+01,8.495054245000000392e+00,1.308849499999999999e+01
3.623947906000000074e+01,6.874339119000000053e+00,8.495054245000000392e+00,1.313996900000000068e+01
1.237644957999999917e+01,7.063044385000000425e+00,8.495054245000000392e+00,1.571367000000000047e+01
1.509436606999999952e+01,7.166272744999999667e+00,8.495054245000000392e+00,1.581661800000000007e+01
1.333492088000000031e+01,1.095443764000000009e+01,8.495054245000000392e+00,1.576514399999999938e+01
-7.402667999000000165e+00,1.115107247000000079e+01,8.495054245000000392e+00,1.525040400000000140e+01
2.675200080999999841e+01,8.144107489999999672e+00,8.495054245000000392e+00,1.627988399999999913e+01
3.031548691000000062e+01,7.942836729999999790e+00,8.495054245000000392e+00,1.643430599999999941e+01
4.421226120000000037e+01,7.665821552000000594e+00,2.928501128999999814e+00,2.863365100000000041e+01
4.433213042999999942e+01,1.030824673000000047e+01,2.928501128999999814e+00,2.837628099999999876e+01
3.916507720999999975e+01,1.001394016999999970e+01,8.495054245000000392e+00,1.746378699999999995e+01
3.904631424000000095e+01,8.326622880000000393e+00,8.495054245000000392e+00,1.741231300000000104e+01
4.200022125000000273e+01,1.056757857000000023e+01,4.137681960999999831e+01,2.384656700000000029e+01
4.591098784999999793e+01,1.056632051000000061e+01,1.475082111000000040e+01,2.801596299999999928e+01
3.495763397000000339e+01,1.036265664999999991e+01,2.691684340999999847e+01,1.653725499999999826e+01
3.893661117999999988e+01,9.330914949000000291e+00,8.495054245000000392e+00,1.710346900000000048e+01
2.807232284999999905e+01,1.082530932000000057e+01,8.495054245000000392e+00,1.406650100000000059e+01
4.291845322000000351e+01,1.066920947999999925e+01,2.428727530999999829e+01,2.616289800000000199e+01
4.003508376999999996e+01,8.959460112999998671e+00,3.385937500000000000e+01,3.604591200000000129e+01
4.656269072999999992e+01,9.450253810999999615e+00,2.492052078000000037e+01,2.930281400000000147e+01
4.639878464000000236e+01,9.680923015999999492e+00,5.453138733000000116e+01,2.739827500000000171e+01
4.621178055000000029e+01,1.195606599999999986e+01,2.492052078000000037e+01,2.914839199999999764e+01
5.902901076999999930e+01,1.199833588999999989e+01,5.299320983999999868e+01,2.405246299999999948e+01
4.666504668999999694e+01,1.478713952000000020e+01,3.178228378000000021e+01,2.909691799999999873e+01
3.922554397999999765e+01,1.211062577999999945e+01,2.295503044000000159e+01,2.183907999999999916e+01
4.879659270999999876e+01,2.925137795999999923e+01,4.270906448000000211e+01,2.765564499999999981e+01
3.564939879999999306e+01,1.503936855000000072e+01,8.495054245000000392e+00,1.262522799999999989e+01
3.920652771000000314e+01,1.247061811999999925e+01,3.385937500000000000e+01,3.656065200000000459e+01
4.060467910999999930e+01,1.243362074999999933e+01,3.610959625000000273e+01,2.693500800000000339e+01
5.549129486000000355e+01,1.303702000000000005e+01,5.299320983999999868e+01,2.415541099999999730e+01
3.634791945999999996e+01,1.534123800000000060e+01,8.495054245000000392e+00,1.344881300000000124e+01
3.681448746000000227e+01,1.633135971999999825e+01,2.295503044000000159e+01,2.355037199999999942e+01
3.588187408000000289e+01,2.889615030000000218e+01,2.295503044000000159e+01,2.332461099999999732e+01
3.612343978999999905e+01,1.556150217999999974e+01,2.295503044000000159e+01,2.407714700000000008e+01
3.559150695999999670e+01,1.648572396999999867e+01,2.295503044000000159e+01,2.279783499999999918e+01
3.541322327000000314e+01,2.887286561999999890e+01,2.295503044000000159e+01,2.257207400000000064e+01
3.543475723000000244e+01,2.837669378000000009e+01,2.295503044000000159e+01,2.249681999999999960e+01
3.540662765999999806e+01,2.865096339000000114e+01,2.295503044000000159e+01,2.212055199999999999e+01
4.036903763000000112e+01,2.813650237999999959e+01,3.924456786999999736e+01,2.475442999999999927e+01
3.607325744999999984e+01,1.751480649000000156e+01,2.295503044000000159e+01,2.197004500000000249e+01
3.610557175000000285e+01,2.807243127999999999e+01,2.295503044000000159e+01,2.189479100000000145e+01
3.437220382999999657e+01,1.658967480000000094e+01,3.282606125000000219e+01,3.619298599999999766e+01
3.429767989999999855e+01,1.658872900000000072e+01,3.282606125000000219e+01,3.596722499999999911e+01
3.652482223999999889e+01,1.447845389999999810e+01,8.495054245000000392e+00,1.113351799999999869e+01
3.751359558000000050e+01,1.669167699999999854e+01,3.282606125000000219e+01,3.551570300000000202e+01
3.616205977999999988e+01,1.694868616000000117e+01,8.495054245000000392e+00,1.098301099999999941e+01
4.092543793000000107e+01,1.694248467999999974e+01,2.492052078000000037e+01,3.348385499999999837e+01
3.842659760000000091e+01,1.683348630000000057e+01,3.282606125000000219e+01,3.483842100000000386e+01
4.056956481999999653e+01,1.416944902999999911e+01,2.492052078000000037e+01,3.370961599999999692e+01
4.045511626999999777e+01,1.406710071000000006e+01,2.492052078000000037e+01,3.393537700000000257e+01
3.913849640000000107e+01,3.579819334999999825e+01,8.495054245000000392e+00,1.083250299999999910e+01
3.915278624999999835e+01,1.165049276999999961e+01,8.495054245000000392e+00,1.075725000000000087e+01
3.918359756000000260e+01,2.913056827000000126e+01,8.495054245000000392e+00,1.053148900000000054e+01
3.918778229000000124e+01,2.770692348000000038e+01,8.495054245000000392e+00,1.045623500000000128e+01
