id,Actual,Predicted
7474,55.416327,34.61645508
7477,54.909426,51.6479187
7479,55.838744,49.07643127
7482,54.993909,34.61645508
7483,55.24736,34.61645508
7487,60.06292,62.6434021
7488,52.797338,52.28116608
7489,59.893953,62.6434021
7493,61.161205,62.6434021
7497,61.330172,66.76428223
7498,52.290437,52.28116608
7499,52.543887,52.28116608
7500,51.952503,35.99162674
7516,51.276635,35.99162674
7528,50.178349,35.99162674
7530,50.093865,33.859375
7532,45.785206,33.859375
7535,46.038657,33.859375
7537,46.376591,33.859375
7538,43.250701,33.859375
7542,43.081734,33.859375
7551,44.095536,33.859375
7555,46.461074,33.859375
7560,48.742129,33.859375
7561,48.235228,33.859375
7562,49.586964,33.859375
7568,46.545558,33.859375
7571,45.024855,33.859375
7576,48.657646,33.859375
7580,44.855888,33.859375
7583,47.897294,33.859375
7584,47.812811,33.859375
7585,47.728327,33.859375
7586,47.981778,33.859375
7592,47.30591,33.859375
7596,46.714525,33.859375
7600,43.757602,33.859375
7604,47.474877,33.859375
7607,44.602437,33.859375
7612,56.599096,62.6434021
7618,33.281647,18.36608505
7628,41.645514,33.859375
7629,41.476547,33.859375
7644,33.450614,32.82606125
7645,38.012723,33.859375
7647,38.519624,33.859375
7653,33.535097,18.36608505
7654,42.236899,33.859375
7657,42.321382,33.859375
7658,37.92824,33.859375
7660,38.604108,33.859375
7661,39.279976,33.859375
7665,24.748812,24.92052078
7666,37.252372,33.859375
7670,42.152415,33.859375
7676,33.704064,18.36608505
7677,37.421339,33.859375
7687,32.183361,24.92052078
7690,39.111009,33.859375
7697,39.702394,33.859375
7698,32.521295,32.82606125
7703,31.591976,24.92052078
7710,38.942042,33.859375
7712,39.448943,33.859375
7713,31.169559,24.92052078
7725,34.548899,18.36608505
7729,31.423009,24.92052078
7740,74.678567,68.09835815
7741,74.763051,68.09835815
7742,36.660987,18.36608505
7743,35.985119,18.36608505
7755,96.559796,85.72389984
7756,97.151181,85.72389984
7758,96.982214,85.72389984
7760,97.235665,85.72389984
7762,96.221862,85.72389984
7763,97.404632,85.72389984
7765,96.390829,85.72389984
7768,96.475313,85.72389984
7776,95.377027,85.72389984
7781,95.292544,85.72389984
7782,94.95461,85.72389984
7788,94.532192,85.72389984
7792,94.194258,85.72389984
7795,93.940808,85.72389984
7798,93.856324,85.72389984
7803,91.321819,85.72389984
7809,91.744236,85.72389984
7811,91.82872,85.72389984
7822,92.08217,85.72389984
7833,92.335621,85.72389984
7838,93.011489,85.72389984
7840,92.842522,67.30210876
7841,92.673555,85.72389984
7844,92.504588,85.72389984
7845,92.927006,85.72389984
7855,88.449379,85.72389984
7857,88.111445,85.72389984
7863,87.351094,85.72389984
7866,87.773511,85.72389984
7869,87.097643,85.72389984
7870,81.944149,85.72389984
7871,81.775182,85.72389984
7878,81.01483,85.72389984
7879,81.437248,85.72389984
7886,82.1976,85.72389984
7893,86.759709,83.59164429
7899,83.211402,85.72389984
7902,82.957951,85.72389984
7908,84.985555,85.72389984
7910,85.661424,85.72389984
7912,85.57694,85.72389984
7920,84.816588,85.72389984
7925,84.732105,85.72389984
7931,84.394171,85.72389984
7932,83.971753,85.72389984
7933,86.590742,85.72389984
7935,86.337292,85.72389984
7936,83.802786,85.72389984
7943,71.552677,83.59164429
7946,78.057908,85.72389984
7951,26.185032,24.92052078
7957,71.38371,54.53138733
7961,67.581952,52.99320984
7963,76.114787,83.59164429
7964,88.195929,85.72389984
7967,75.269952,83.59164429
7968,80.845863,85.72389984
7974,26.100548,24.92052078
7977,74.340633,68.09835815
7985,74.932018,83.59164429
7988,74.25615,83.59164429
7989,88.95628,85.72389984
7995,68.426787,83.59164429
8006,61.75259,66.56017303
8015,63.864678,66.56017303
8018,91.152852,85.72389984
8020,77.804457,85.72389984
8024,90.476984,85.72389984
8027,29.395405,24.92052078
8030,70.031974,70.02467346
8034,90.3925,85.72389984
8038,64.371579,66.56017303
8039,80.085512,85.72389984
8043,27.536768,24.92052078
8044,89.970083,83.59164429
8046,71.806128,83.59164429
8047,67.328502,52.99320984
8053,28.55057,24.92052078
8056,90.814918,85.72389984
8059,80.169995,85.72389984
8060,65.976765,66.56017303
8061,90.983885,85.72389984
8067,91.068368,85.72389984
8070,64.709513,66.56017303
8075,80.254479,85.72389984
8076,73.242347,83.59164429
8083,71.045776,54.53138733
8087,90.730434,83.59164429
8088,80.423446,85.72389984
8098,73.411314,83.59164429
8101,61.837073,74.46572113
8104,28.804021,24.92052078
8105,64.202612,66.56017303
8106,24.917779,24.92052078
8110,62.00604,66.56017303
8114,71.975095,83.59164429
8116,73.495798,83.59164429
8118,68.680238,83.59164429
8122,69.018172,70.02467346
8123,67.075051,52.99320984
8127,65.216414,66.56017303
8128,26.522966,24.92052078
8132,77.719974,85.72389984
8133,63.695711,66.56017303
8140,72.144062,83.59164429
8163,89.125248,85.72389984
8170,77.63549,85.72389984
8171,78.395842,72.15692139
8174,79.409644,85.72389984
8177,72.397512,83.59164429
8178,72.228545,83.59164429
8179,62.428458,66.56017303
8184,26.607449,24.92052078
8190,78.902743,72.15692139
8196,77.044105,83.59164429
8197,26.945383,24.92052078
8202,72.481996,83.59164429
8203,25.17123,24.92052078
8208,65.638831,66.56017303
8210,79.32516,85.72389984
8214,25.255713,24.92052078
8216,77.466523,85.72389984
8218,73.749248,83.59164429
8228,69.863007,70.02467346
8230,66.3147,52.99320984
8232,70.792326,70.02467346
8233,69.609556,70.02467346
8234,66.399183,52.99320984
8236,63.611227,66.56017303
8239,67.159535,37.49991989
8242,20.195652,8.495054245
8248,19.441779,8.495054245
8257,19.175706,22.95503044
8263,18.998325,22.95503044
8264,19.04267,22.95503044
8265,18.776597,22.95503044
8267,18.820943,22.95503044
8275,14.608124,8.495054245
8278,20.772143,39.24456787
8281,20.683452,41.37681961
8286,20.550416,39.24456787
8287,20.50607,41.37681961
8289,20.417379,41.37681961
8292,20.328688,41.37681961
8298,31.104635,32.82606125
8299,31.14898,32.82606125
8302,21.836434,25.67760086
8305,21.703398,25.67760086
8307,21.614707,25.67760086
8310,21.48167,25.67760086
8324,30.927253,24.92052078
8330,31.015944,32.82606125
8336,25.960562,37.49991989
8337,26.004907,37.49991989
8343,31.548089,32.82606125
8351,30.483798,24.92052078
8354,25.827525,37.49991989
8355,30.395107,24.92052078
8358,30.217726,24.92052078
8362,30.17338,24.92052078
8366,29.951653,24.92052078
8367,30.084689,24.92052078
8369,25.472761,37.49991989
8377,29.862962,24.92052078
8382,11.060488,8.495054245
8387,10.83876,8.495054245
8392,10.661378,8.495054245
8394,10.572687,8.495054245
8395,10.528342,8.495054245
8397,7.778924,8.495054245
8401,7.690233,8.495054245
8402,7.601542,8.495054245
8413,8.178033,8.495054245
8421,7.202433,8.495054245
8423,7.468505,8.495054245
8424,7.158087,8.495054245
8426,7.069396,8.495054245
8428,8.39976,8.495054245
8447,9.242324,8.495054245
8448,25.384071,37.49991989
8450,9.286669,8.495054245
8452,15.007233,8.495054245
8461,15.051579,8.495054245
8463,25.206689,37.49991989
8465,15.095924,8.495054245
8467,10.35096,8.495054245
8469,9.464051,8.495054245
8471,25.251034,37.49991989
8472,9.730124,8.495054245
8474,10.173578,8.495054245
8476,9.86316,8.495054245
8479,15.184615,8.495054245
8480,10.084887,8.495054245
8481,9.818815,8.495054245
8484,9.996197,8.495054245
8491,11.193524,8.495054245
8500,11.770015,8.495054245
8501,11.592633,8.495054245
8503,11.947397,8.495054245
8506,11.858706,8.495054245
8510,12.169124,8.495054245
8522,15.361997,22.95503044
8525,15.539379,8.495054245
8527,15.450688,8.495054245
8530,15.583724,8.495054245
8533,16.293252,22.95503044
8536,16.204561,22.95503044
8540,15.982833,22.95400047
8547,13.233415,8.495054245
8550,31.991544,32.82606125
8555,26.847471,37.49991989
8558,14.342051,8.495054245
8563,24.851925,37.49991989
8567,31.902853,32.82606125
8569,31.282017,32.82606125
8572,32.479344,32.82606125
8583,19.663506,8.495054245
8585,13.100379,8.495054245
8586,12.523888,8.495054245
8590,33.011489,18.36608505
8594,29.463853,7.889059067
8598,28.266525,25.67760086
8605,24.630198,37.49991989
8611,19.973925,8.495054245
8613,29.641235,24.92052078
8615,29.508198,7.889059067
8626,28.000453,25.67760086
8631,13.455142,8.495054245
8632,17.534924,8.495054245
8637,27.645689,25.67760086
8638,22.058161,25.67760086
8644,28.044798,25.67760086
8645,27.778725,25.67760086
8646,27.202234,37.49991989
8649,32.168926,32.82606125
8653,28.089144,25.67760086
8656,22.191198,25.67760086
8659,27.335271,37.49991989
8661,26.182289,37.49991989
8665,17.446234,8.495054245
8666,19.929579,8.495054245
8671,32.656726,32.82606125
8673,22.235543,25.67760086
8683,22.279888,25.67760086
8696,24.31978,25.67760086
8697,26.27098,37.49991989
8702,26.359671,37.49991989
8704,13.056033,8.495054245
8707,27.423962,37.49991989
8708,28.887362,19.07813072
8713,26.492707,37.49991989
8717,28.532598,25.67760086
8722,17.401888,22.95503044
8727,28.754325,25.67760086
8731,16.825397,22.95503044
8738,28.70998,7.255811691
8740,16.781052,22.95503044
8742,12.656924,8.495054245
8748,22.590307,25.67760086
8754,29.19778,30.63815689
8755,22.368579,25.67760086
8761,26.537052,37.49991989
8765,29.064744,19.07813072
8766,26.581398,37.49991989
8768,18.377488,22.95503044
8772,17.180161,22.95503044
8786,22.812034,25.67760086
8787,17.268852,22.95503044
8789,17.313197,22.95503044
8800,23.255489,25.67760086
8802,23.654598,25.67760086
8812,17.978379,8.495054245
8814,18.06707,22.95503044
8818,13.898597,8.495054245
8822,23.43287,25.67760086
8823,13.809906,8.495054245
8829,47.006437,35.99162674
8831,47.350615,35.99162674
8832,47.212944,35.99162674
8841,53.270478,62.6434021
8842,53.408149,62.6434021
8852,53.54582,62.6434021
8854,53.476985,62.6434021
8857,40.673561,33.859375
8861,33.721163,32.82606125
8869,54.784862,62.6434021
8873,54.64719,62.6434021
8883,47.419451,35.99162674
8884,50.861232,62.6434021
8887,52.9263,62.6434021
8894,54.922533,62.6434021
8901,47.488286,35.99162674
8906,52.513286,62.6434021
8909,51.274245,62.6434021
8913,55.679725,62.6434021
8916,46.662259,35.99162674
8919,51.480752,62.6434021
8921,51.549588,62.6434021
8922,46.731095,35.99162674
8924,47.763629,35.99162674
8925,51.687259,62.6434021
8926,52.100273,62.6434021
8929,51.618423,62.6434021
8934,55.197875,62.6434021
8939,47.625958,35.99162674
8944,47.9013,35.99162674
8947,50.172875,51.6479187
8950,48.176643,52.28116608
8954,49.759862,51.6479187
8959,49.691026,51.6479187
8961,49.828697,51.6479187
8968,48.451985,52.28116608
8978,48.796163,52.28116608
8979,46.524588,35.99162674
8980,46.386917,35.99162674
8981,43.771163,33.859375
8985,43.839999,33.859375
8987,43.908834,33.859375
8992,43.633492,33.859375
8997,40.604725,33.859375
8999,36.061574,18.36608505
9001,43.426985,33.859375
9005,40.398218,33.859375
9009,44.321848,33.859375
9011,46.042738,35.99162674
9017,40.260547,33.859375
9019,40.191711,33.859375
9020,38.33315,33.859375
9023,45.973903,35.99162674
9030,41.017739,33.859375
9032,38.608492,33.859375
9038,44.597191,33.859375
9039,41.086574,33.859375
9041,36.336917,18.36608505
9042,39.985204,33.859375
9052,45.285547,35.99162674
9054,45.69856,35.99162674
9057,36.474588,33.859375
9059,37.8513,33.859375
9060,41.15541,33.859375
9068,45.423218,35.99162674
9076,41.361917,33.859375
9080,41.430752,33.859375
9087,42.945136,33.859375
9092,41.499588,33.859375
9097,39.572191,33.859375
9111,42.463287,33.859375
9114,42.187944,33.859375
9119,37.162944,33.859375
9123,36.818766,33.859375
9124,37.300615,33.859375
9126,36.956437,33.859375
9129,37.713629,33.859375
9130,37.644794,33.859375
9132,35.717396,33.859375
9133,35.923903,18.36608505
9134,35.235547,33.859375
9135,33.239314,32.82606125
9138,35.442054,33.859375
9143,34.065342,32.82606125
9152,34.616026,18.36608505
9153,34.822533,18.36608505
9158,34.271848,32.82606125
9165,31.380753,24.92052078
9180,32.413287,24.92052078
9183,32.344451,24.92052078
9184,31.656095,24.92052078
9186,32.20678,24.92052078
9192,32.069109,24.92052078
9196,30.623561,24.92052078
9200,30.279383,24.92052078
9207,29.797533,1.538173676
9221,29.453355,1.538173676
9226,26.768766,38.24184418
9229,29.38452,1.538173676
9230,27.663629,38.24184418
9232,29.040342,13.36049461
9234,29.178013,13.36049461
9255,58.508204,62.6434021
9262,57.037534,62.6434021
9264,60.469098,62.6434021
9268,63.410438,48.1834259
9269,62.920215,48.1834259
9270,62.429991,48.1834259
9273,90.862947,66.56017303
9275,31.055695,24.92052078
9282,53.115747,62.6434021
9291,49.19396,62.6434021
9293,63.900661,48.1834259
9296,55.07664,62.6434021
9304,40.369939,33.859375
9308,40.860162,33.859375
9314,36.448152,33.859375
9322,35.957928,33.859375
9336,32.526365,32.82606125
9337,33.016588,32.82606125
9339,67.332225,74.46572113
9340,28.604578,24.92052078
9345,30.075248,24.92052078
9351,77.136693,83.59164429
9354,70.273565,74.46572113
9369,81.05848,85.72389984
9375,82.038926,85.72389984
9380,34.977482,33.859375
9385,89.392277,83.59164429
9388,24.192567,38.24184418
9398,75.666022,83.59164429
9410,58.244006,62.6434021
9412,63.627549,74.46572113
9416,58.087961,62.6434021
9426,57.463782,62.6434021
9439,49.271433,35.99162674
9440,48.725277,35.99162674
9442,49.349456,35.99162674
9443,49.427478,35.99162674
9444,49.5055,35.99162674
9448,50.441769,65.60248566
9450,50.129679,65.60248566
9454,49.81759,35.99162674
9462,59.726431,62.6434021
9463,57.853894,62.6434021
9465,50.519791,77.03720856
9472,60.03852,62.6434021
9478,48.023075,35.99162674
9490,47.554941,35.99162674
9493,50.753858,67.34713745
9496,45.994494,33.859375
9498,45.838449,33.859375
9500,45.604382,33.859375
9503,45.682404,33.859375
9504,47.320874,35.99162674
9513,46.306583,33.859375
9518,47.398896,35.99162674
9519,47.008785,35.99162674
9520,46.462628,33.859375
9521,46.85274,33.859375
9523,46.54065,33.859375
9528,43.653823,33.859375
9533,45.136248,33.859375
9548,44.434046,33.859375
9554,65.890198,74.46572113
9558,51.221993,48.1834259
9561,74.394636,83.59164429
9570,65.344042,74.46572113
9571,51.924194,48.1834259
9575,60.818744,62.6434021
9578,51.768149,48.1834259
9580,62.145124,62.6434021
9585,50.675836,79.16946411
9588,62.613259,62.6434021
9591,62.847326,62.6434021
9593,61.208856,74.46572113
9595,61.364901,62.6434021
9596,61.755012,62.6434021
9611,92.963961,85.72389984
9613,92.885938,85.72389984
9621,93.822207,85.72389984
9631,59.180274,62.6434021
9633,52.002216,48.1834259
9639,64.797885,74.46572113
9644,60.662699,62.6434021
9650,92.495826,85.72389984
9655,59.492364,62.6434021
9656,77.827621,83.59164429
9657,92.417804,85.72389984
9659,77.905643,83.59164429
9661,73.302323,83.59164429
9663,78.13971,83.59164429
9664,78.217733,83.59164429
9666,68.620981,74.46572113
9672,89.765043,85.72389984
9676,89.608999,85.72389984
9677,89.530976,85.72389984
9678,78.607844,83.59164429
9679,89.452954,85.72389984
9685,89.296909,85.72389984
9687,78.763889,83.59164429
9689,78.841912,83.59164429
9692,88.67273,85.72389984
9696,79.075979,83.59164429
9703,64.64184,74.46572113
9706,63.081393,62.6434021
9707,52.314306,47.15011215
9708,52.392328,62.6434021
9709,52.78244,62.6434021
9713,52.548373,62.6434021
9714,52.47035,62.6434021
9717,68.308892,66.56017303
9720,66.436355,66.56017303
9729,68.152847,66.56017303
9733,68.230869,66.56017303
9734,73.068256,83.59164429
9741,67.684713,66.56017303
9743,73.926502,83.59164429
9746,67.528668,74.46572113
9747,65.109974,74.46572113
9749,65.031952,74.46572113
9751,67.60669,66.56017303
9754,79.544113,83.59164429
9760,67.372623,66.56017303
9761,70.961652,74.46572113
9763,52.938485,62.6434021
9769,72.5221,74.46572113
9775,66.748444,66.56017303
9777,71.819898,74.46572113
9779,72.131988,74.46572113
9780,53.016507,62.6434021
9781,79.77818,83.59164429
9787,80.012247,83.59164429
9788,80.09027,83.59164429
9814,82.118851,83.59164429
9821,82.74303,85.72389984
9826,82.665008,85.72389984
9839,83.367209,85.72389984
9843,66.670422,66.56017303
9847,71.663854,74.46572113
9851,83.445231,85.72389984
9852,70.727585,74.46572113
9856,70.805607,74.46572113
9857,67.216578,66.56017303
9864,69.24516,74.46572113
9872,70.57154,74.46572113
9873,54.498932,62.6434021
9882,88.048551,85.72389984
9884,69.323182,74.46572113
9887,55.045089,62.6434021
9889,55.357178,62.6434021
9891,54.264865,62.6434021
9895,54.42091,62.6434021
9903,55.279156,62.6434021
9909,55.669268,62.6434021
9910,54.967066,62.6434021
9912,83.679299,85.72389984
9913,56.839603,62.6434021
9917,83.757321,85.72389984
9919,56.137402,62.6434021
9931,69.713294,74.46572113
9933,53.874753,62.6434021
9944,53.952775,62.6434021
9945,84.06941,85.72389984
9946,84.147433,85.72389984
9952,84.3815,85.71045685
9958,84.459522,85.72389984
9961,85.161724,85.72389984
9962,87.502395,85.72389984
9967,85.473813,85.72389984
9978,86.176014,85.72389984
9982,86.410082,85.72389984
9984,86.488104,85.72389984
9986,86.644149,85.72389984
9989,86.956238,85.72389984
9995,89.921088,85.72389984
9997,75.17486,83.59164429
10004,75.408927,83.59164429
10010,76.735308,83.59164429
10011,75.564972,83.59164429
10023,76.111129,83.59164429
10025,90.467245,85.72389984
10028,90.62329,85.72389984
10029,90.389222,85.72389984
10030,90.701312,85.72389984
10032,90.935379,85.72389984
10037,91.013401,85.72389984
10040,92.027692,85.72389984
10044,90.233178,85.72389984
10050,91.871647,85.72389984
10055,47.629451,65.2148819
10062,39.934291,33.859375
10065,30.83249,32.82606125
10066,30.915234,32.82606125
10070,36.790033,33.859375
10073,32.983825,18.36608505
10076,32.901082,18.36608505
10077,33.066569,33.859375
10078,36.293571,33.859375
10080,36.376315,33.859375
10082,33.149312,33.859375
10085,35.879853,33.859375
10089,30.584259,32.82606125
10094,28.10195,24.92052078
10103,47.132989,28.89881706
10106,48.456887,48.1834259
10115,48.870605,48.1834259
10117,49.449811,48.1834259
10118,49.698042,48.1834259
10128,50.11176,48.1834259
10136,40.265266,33.859375
10139,43.244037,33.859375
10142,46.636527,52.28116608
10144,46.553783,52.28116608
10147,43.492268,33.859375
10149,46.388296,42.59109497
10151,43.07855,33.859375
10152,43.575012,33.859375
10157,42.995806,33.859375
10162,45.891834,52.28116608
10165,25.950615,19.95996284
10170,45.726347,35.99162674
10172,42.251114,33.859375
10176,42.333857,33.859375
10179,42.664832,33.859375
10182,44.071474,33.859375
10191,45.560859,35.99162674
10193,44.402448,33.859375
10200,45.064397,33.859375
10205,44.89891,33.859375
10220,41.009959,33.859375
10222,25.536897,13.36049461
10227,38.196675,33.859375
10230,37.8657,33.859375
10231,37.369238,33.859375
10232,25.785128,31.78228378
10235,25.123179,13.36049461
10241,37.038264,33.859375
10248,37.617469,33.859375
10253,38.693137,33.859375
10254,38.279419,33.859375
10271,33.976749,33.859375
10273,24.792204,13.36049461
10274,38.941368,33.859375
10276,39.024111,33.859375
10285,33.811262,33.859375
10292,61.364896,62.6434021
10293,51.93212,62.6434021
10295,51.849376,62.6434021
10297,32.321876,18.36608505
10312,34.969673,33.859375
10322,31.328952,18.36608505
10325,32.073645,18.36608505
10330,64.674642,74.46572113
10336,62.771538,74.46572113
10342,91.566326,85.72389984
10352,64.757385,74.46572113
10359,53.338762,62.6434021
10364,52.263095,48.1834259
10368,53.75248,62.6434021
10376,72.287057,83.59164429
10382,29.591336,32.82606125
10391,55.407353,62.6434021
10394,54.579917,62.6434021
10399,66.495002,62.6434021
10402,66.825976,49.07643127
10410,67.570669,74.46572113
10419,67.736156,74.46572113
10423,57.641432,62.6434021
10425,28.350181,24.92052078
10426,68.315362,74.46572113
10429,68.646337,74.46572113
10433,57.724175,62.6434021
10435,57.806919,62.6434021
10438,75.514059,83.59164429
10439,89.249504,85.72389984
10447,28.846643,24.92052078
10448,28.929387,24.92052078
10452,89.332248,85.72389984
10453,75.679546,83.59164429
10460,28.598412,24.92052078
10461,28.515668,24.92052078
10463,89.663223,85.72389984
10466,76.010521,83.59164429
10469,29.094874,24.92052078
10475,76.424239,83.59164429
10478,86.105246,85.72389984
10481,85.608784,85.72389984
10483,86.022502,85.72389984
10489,85.195066,85.72389984
10490,85.112322,85.72389984
10493,85.277809,85.72389984
10494,50.442734,48.1834259
10497,52.511326,48.1834259
10503,50.856453,48.1834259
10507,57.972406,62.6434021
10511,60.868434,62.6434021
10512,61.282152,62.6434021
10524,52.8423,48.1834259
10525,71.873339,83.59164429
10526,70.963159,74.46572113
10527,53.421506,62.6434021
10531,55.738328,62.6434021
10535,66.246771,62.6434021
10536,63.019769,62.6434021
10537,65.833053,62.6434021
10539,63.598974,74.46572113
10545,68.811824,74.46572113
10552,62.937025,62.6434021
10560,60.78569,62.6434021
10563,54.083455,62.6434021
10566,56.483021,62.6434021
10567,58.220637,62.6434021
10568,58.05515,62.6434021
10569,60.537459,74.46572113
10577,60.454716,74.46572113
10583,62.60605,74.46572113
10586,58.137894,62.6434021
10590,60.702947,62.6434021
10592,28.019206,24.92052078
10606,76.755214,83.59164429
10609,70.218466,74.46572113
10618,69.142798,74.46572113
10624,69.63926,74.46572113
10634,76.920701,83.59164429
10635,77.003445,83.59164429
10642,81.140627,83.59164429
10648,80.97514,83.59164429
10650,77.417163,83.59164429
10654,81.719833,83.59164429
10656,81.802576,83.59164429
10662,81.968064,85.72389984
10663,82.299038,85.72389984
10665,77.830881,83.59164429
10673,51.435658,62.6434021
10675,54.828148,62.6434021
10686,63.516231,62.6434021
10689,63.681718,74.46572113
10692,55.490097,62.6434021
10695,58.799843,62.6434021
10705,59.710023,62.6434021
10709,82.712756,85.72389984
10713,84.450373,85.72389984
10716,82.960987,85.72389984
10720,59.048074,62.6434021
10726,82.878244,85.72389984
10744,59.544536,62.6434021
10747,59.379048,62.6434021
10752,27.522745,31.51998901
10754,86.353477,85.72389984
10755,27.440001,19.95996284
10759,27.357257,19.95997047
10760,79.568498,83.59164429
10766,86.43622,85.72389984
10775,79.982216,83.59164429
10777,86.518964,85.72389984
10780,78.823805,83.59164429
10782,27.19177,31.51998901
10783,27.109026,19.95996284
10784,27.026283,19.95996284
10788,26.695308,19.95996284
10796,75.265828,83.59164429
10803,26.447077,19.95996284
10806,88.91853,85.72389984
10807,73.528212,83.59164429
10808,73.610955,83.59164429
10810,73.445468,83.59164429
10814,89.001273,85.72389984
10818,32.652851,18.36608505
10825,26.116103,19.95996284
10826,87.429144,85.72389984
10831,87.346401,85.72389984
10832,32.570107,18.36608505
10833,26.28159,19.95996284
10835,87.263657,85.72389984
10836,88.753043,85.72389984
10837,88.00835,85.72389984
10846,75.017597,83.59164429
10847,73.94193,83.59164429
10849,88.670299,85.72389984
10855,74.934854,83.59164429
10856,88.422068,85.72389984
10859,88.504812,85.72389984
10860,74.686623,83.59164429
10870,65.495708,62.6434021
10872,65.671945,62.6434021
10875,67.023098,62.6434021
10876,67.081843,62.6434021
10877,66.553132,62.6434021
10881,63.615844,62.6434021
10884,63.67459,62.6434021
10886,65.848182,62.6434021
10890,65.789437,62.6434021
10892,65.143233,62.6434021
10893,65.201979,62.6434021
10904,63.850827,62.6434021
10916,68.198013,62.6434021
10923,69.960385,62.6434021
10932,66.259403,62.6434021
10935,65.965674,62.6434021
10936,66.788115,62.6434021
10945,66.083165,62.6434021
10946,62.96964,62.6434021
10948,63.204623,62.6434021
10951,66.141911,62.6434021
10968,59.151166,62.6434021
10969,59.209912,62.6434021
10970,59.327404,62.6434021
10971,60.737302,62.6434021
10973,58.974929,62.6434021
10983,55.92015,62.6434021
10985,56.390116,62.6434021
10987,57.153811,62.6434021
10991,56.566353,62.6434021
10993,56.977573,62.6434021
11000,56.272624,62.6434021
11001,56.74259,62.6434021
11005,58.857438,62.6434021
11008,57.095065,62.6434021
11011,51.396727,35.99162674
11012,51.337981,35.99162674
11018,51.572964,35.99162674
11026,51.925439,35.99162674
11028,50.809269,35.99162674
11032,55.215201,62.6434021
11035,52.806625,35.99162674
11050,53.805303,54.413414
11051,53.687811,54.413414
11052,52.04293,35.99162674
11054,54.157777,54.413414
11061,69.784148,62.6434021
11062,69.372928,62.6434021
11066,69.137945,62.6434021
11067,68.961707,62.6434021
11069,69.079199,62.6434021
11071,53.629065,54.413414
11073,57.271302,62.6434021
11074,54.334015,77.16251373
11076,58.093743,62.6434021
11078,60.678556,62.6434021
11081,50.045574,35.99162674
11085,57.388794,62.6434021
11086,57.565031,62.6434021
11088,58.328726,62.6434021
11089,57.44754,62.6434021
11091,49.340625,35.99162674
11105,64.673267,62.6434021
11109,64.614522,62.6434021
11112,64.379539,62.6434021
11114,64.555776,62.6434021
11119,68.78547,62.6434021
11124,68.667979,62.6434021
11125,68.550487,62.6434021
11127,68.726724,62.6434021
11132,34.536695,18.36608505
11135,33.303034,32.82606125
11137,33.596763,32.82606125
11142,33.009306,32.82606125
11154,43.05483,33.859375
11167,38.120186,33.859375
11169,38.531407,33.859375
11172,38.76639,33.859375
11173,38.648898,33.859375
11174,43.759779,33.859375
11175,41.644932,33.859375
11176,43.701033,33.859375
11177,43.936016,33.859375
11184,43.289813,33.859375
11187,40.00005,33.859375
11190,43.231067,33.859375
11194,39.58883,33.859375
11195,40.470016,33.859375
11197,38.06144,33.859375
11201,41.409948,33.859375
11203,42.996084,33.859375
11205,42.937338,33.859375
11207,39.295101,33.859375
11211,40.763745,33.859375
11219,38.002695,33.859375
11220,44.99344,33.859375
11221,44.405982,33.859375
11225,44.464728,33.859375
11228,44.347236,33.859375
11237,37.004017,33.859375
11242,37.239,33.859375
11251,37.943949,33.859375
11253,37.767712,33.859375
11257,35.241644,33.859375
11263,35.652865,33.859375
11265,36.945271,33.859375
11266,36.769034,33.859375
11270,36.416559,33.859375
11271,35.535373,33.859375
11277,35.770356,33.859375
11280,40.235033,33.859375
11282,45.345914,33.859375
11285,41.11622,33.859375
11286,45.463406,33.859375
11287,45.522151,33.859375
11290,47.402015,33.859375
11291,45.757134,33.859375
11292,47.930727,33.859375
11298,47.225778,33.859375
11300,40.411271,33.859375
11302,47.167032,33.859375
11304,47.636998,33.859375
11307,47.049541,33.859375
11308,47.519507,33.859375
11313,45.933372,33.859375
11316,46.697066,33.859375
11320,46.520829,33.859375
11332,48.694422,33.859375
11333,48.870659,33.859375
11339,33.479272,32.82606125
11343,32.715577,32.82606125
11348,46.109609,33.859375
11351,46.168355,33.859375
11353,32.891814,32.82606125
11354,46.050863,33.859375
11355,44.817202,33.859375
11357,48.988151,33.859375
11359,32.774323,32.82606125
11360,48.929405,33.859375
11361,35.829102,33.859375
11364,32.363102,32.82606125
11366,32.598085,32.82606125
11369,39.060118,33.859375
11375,31.951882,24.92052078
11380,32.186865,24.92052078
11381,31.83439,24.92052078
11382,32.128119,24.92052078
11386,54.980218,62.6434021
11390,57.917506,62.6434021
11395,54.216523,54.413414
11402,55.391438,62.6434021
11403,55.685167,62.6434021
11414,54.627743,48.1834259
11417,53.746557,54.413414
11418,50.633032,35.99162674
11421,52.45415,35.99162674
11427,54.451506,77.16251373
11429,60.561065,62.6434021
11430,60.61981,62.6434021
11434,54.686489,65.2148819
11436,50.398049,35.99162674
11439,50.163066,35.99162674
11440,59.503641,62.6434021
11442,60.502319,62.6434021
11443,70.254114,62.6434021
11448,60.267336,62.6434021
11449,70.31286,62.6434021
11456,59.973607,62.6434021
11458,70.371606,62.6434021
11462,49.399371,35.99162674
11464,49.751846,35.99162674
11471,49.928083,35.99162674
11477,25.842323,24.92052078
11482,71.664012,74.46572113
11483,30.424492,24.92052078
11488,71.722758,74.46572113
11489,70.547843,74.46572113
11490,25.783578,24.92052078
11491,26.018561,24.92052078
11494,26.371035,24.92052078
11500,71.605266,74.46572113
11503,26.31229,24.92052078
